Assembly	Cluster	X1	X2	ST	Country	CollectionYear	Aerobactin	Salmochelin	Species	Bla_Carb_acquired	Genotype
GCF_003071305.1_ASM307130v1_genomic.fna		-25.220163345336914	0.921470582485199	ST34	missing	NA	-	-	Klebsiella pneumoniae	OXA-181	CRKp
GCF_003073235.1_ASM307323v1_genomic.fna		-22.667423248291016	5.893102645874023	ST16	Thailand	2017	-	-	Klebsiella pneumoniae	NDM-1;OXA-232	CRKp
GCF_003073315.1_ASM307331v1_genomic.fna		-20.969816207885742	-3.2752859592437744	ST34	missing	NA	-	-	Klebsiella pneumoniae	OXA-181	CRKp
GCF_003073675.1_ASM307367v1_genomic.fna		-22.004438400268555	-4.732325553894043	ST512	missing	NA	-	-	Klebsiella pneumoniae	KPC-3;KPC-3	CRKp
GCF_003075515.1_ASM307551v1_genomic.fna		-23.368833541870117	-1.7449442148208618	nan	missing	NA	-	iro unknown	Klebsiella aerogenes	-	hvKp
GCF_003095455.1_ASM309545v1_genomic.fna		-22.754735946655273	-2.4241271018981934	ST258	Brazil	2013	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_003095495.1_ASM309549v1_genomic.fna		-22.754735946655273	-2.4241271018981934	ST258	Brazil	2012	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_003095515.1_ASM309551v1_genomic.fna		-22.754735946655273	-2.4241271018981934	ST258	Brazil	2012	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_003095575.1_ASM309557v1_genomic.fna		-22.73374366760254	-2.4264583587646484	ST11	Brazil	2011	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_003095595.1_ASM309559v1_genomic.fna		-22.73374366760254	-2.4264583587646484	ST11	Brazil	2011	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_003095615.1_ASM309561v1_genomic.fna		-22.75791358947754	-2.4256837368011475	ST442	Brazil	2011	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_003111885.2_ASM311188v2_genomic.fna	A	-25.650856018066406	8.713367462158203	ST11	China	2017	iuc 1,iuc 1	-	Klebsiella pneumoniae	KPC-2	CRhvKp
GCF_003112125.1_ASM311212v1_genomic.fna	A	-25.52841567993164	8.699851036071777	ST11	China	2017	iuc 1	-	Klebsiella pneumoniae	KPC-2	CRhvKp
GCF_003112795.1_ASM311279v1_genomic.fna		-23.77310562133789	-0.17492124438285828	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003114995.1_ASM311499v1_genomic.fna		-22.466604232788086	-1.7332595586776733	ST11	Viet Nam	2017	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_003115015.2_ASM311501v2_genomic.fna		-20.68010902404785	-0.5921834707260132	ST11	Viet Nam	2015	-	-	Klebsiella pneumoniae	NDM-1;NDM-1	CRKp
GCF_003115035.2_ASM311503v2_genomic.fna		-20.664676666259766	-0.6501891016960144	ST11	Viet Nam	2016	-	-	Klebsiella pneumoniae	NDM-1;NDM-1	CRKp
GCF_003115055.2_ASM311505v2_genomic.fna		-20.66786003112793	-0.6246269941329956	ST11	Viet Nam	2015	-	-	Klebsiella pneumoniae	NDM-1;NDM-1	CRKp
GCF_003115075.2_ASM311507v2_genomic.fna		-21.546327590942383	-2.3690004348754883	ST395	Viet Nam	2015	-	-	Klebsiella pneumoniae	NDM-1;NDM-1	CRKp
GCF_003115115.2_ASM311511v2_genomic.fna		-21.52769660949707	-2.273123025894165	ST395	Viet Nam	2013	-	-	Klebsiella pneumoniae	NDM-1;NDM-1	CRKp
GCF_003115155.1_ASM311515v1_genomic.fna		-20.49933433532715	-1.06075119972229	ST656	Viet Nam	2017	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_003115175.2_ASM311517v2_genomic.fna		-20.916526794433594	-1.5934903621673584	ST656	Viet Nam	2016	-	-	Klebsiella pneumoniae	NDM-1;NDM-1	CRKp
GCF_003115195.1_ASM311519v1_genomic.fna		-21.35291290283203	-4.281630516052246	ST15	Viet Nam	2017	-	-	Klebsiella pneumoniae	NDM-4	CRKp
GCF_003115215.2_ASM311521v2_genomic.fna		-21.265783309936523	-2.2735767364501953	ST15	Viet Nam	2016	-	-	Klebsiella pneumoniae	NDM-4;NDM-4	CRKp
GCF_003115255.1_ASM311525v1_genomic.fna		-21.326934814453125	-0.9944618940353394	ST15	Viet Nam	2016	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_003115275.1_ASM311527v1_genomic.fna		-21.304645538330078	-0.9924320578575134	ST15	Viet Nam	2017	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_003115295.1_ASM311529v1_genomic.fna		-21.304645538330078	-0.9924320578575134	ST15	Viet Nam	2017	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_003115315.1_ASM311531v1_genomic.fna		-21.304645538330078	-0.9924320578575134	ST15	Viet Nam	2016	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_003115355.1_ASM311535v1_genomic.fna		-23.793487548828125	-0.1562904268503189	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003115375.1_ASM311537v1_genomic.fna		-23.804882049560547	-0.1889360100030899	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003115395.1_ASM311539v1_genomic.fna		-23.793487548828125	-0.1562904268503189	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003115415.1_ASM311541v1_genomic.fna		-24.796476364135742	1.0398225784301758	ST7	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003115435.1_ASM311543v1_genomic.fna		-24.796476364135742	1.0398225784301758	ST7	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003115455.1_ASM311545v1_genomic.fna		-23.793487548828125	-0.1562904268503189	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003115475.2_ASM311547v2_genomic.fna		-23.793487548828125	-0.1562904268503189	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1;IMP-1	CRKp
GCF_003115495.1_ASM311549v1_genomic.fna		-23.793487548828125	-0.1562904268503189	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003115515.1_ASM311551v1_genomic.fna		-23.793487548828125	-0.1562904268503189	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003115535.1_ASM311553v1_genomic.fna		-23.793487548828125	-0.1562904268503189	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003115555.1_ASM311555v1_genomic.fna		-23.778608322143555	-0.16328924894332886	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003115575.1_ASM311557v1_genomic.fna		-23.405433654785156	-0.18567924201488495	ST359	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003115595.1_ASM311559v1_genomic.fna		-23.258197784423828	-0.15419384837150574	ST359	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003115615.1_ASM311561v1_genomic.fna		-23.793487548828125	-0.1562904268503189	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003115635.1_ASM311563v1_genomic.fna		-23.77310562133789	-0.17492124438285828	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003115655.1_ASM311565v1_genomic.fna		-23.793487548828125	-0.1562904268503189	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003115675.1_ASM311567v1_genomic.fna		-23.794605255126953	-0.15662387013435364	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003115695.1_ASM311569v1_genomic.fna		-23.793487548828125	-0.1562904268503189	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003115715.1_ASM311571v1_genomic.fna		-23.785898208618164	-0.15970410406589508	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003115735.1_ASM311573v1_genomic.fna		-23.793487548828125	-0.1562904268503189	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003115755.1_ASM311575v1_genomic.fna		-23.7974853515625	-0.1870678961277008	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003116205.1_ASM311620v1_genomic.fna		-23.796472549438477	-0.15406519174575806	ST34-1LV	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003116225.1_ASM311622v1_genomic.fna		-23.793487548828125	-0.1562904268503189	ST34-1LV	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003116245.1_ASM311624v1_genomic.fna		-23.793487548828125	-0.1562904268503189	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003116265.1_ASM311626v1_genomic.fna		-23.793487548828125	-0.1562904268503189	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003116285.1_ASM311628v1_genomic.fna		-23.77310562133789	-0.17492124438285828	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003116305.1_ASM311630v1_genomic.fna		-23.777467727661133	-0.1782723069190979	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003116325.1_ASM311632v1_genomic.fna		-23.796072006225586	-0.20479871332645416	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003116345.1_ASM311634v1_genomic.fna		-23.81497573852539	-0.1625402569770813	ST34-1LV	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003116365.1_ASM311636v1_genomic.fna		-23.77854347229004	-0.17712046205997467	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003116385.1_ASM311638v1_genomic.fna		-23.793487548828125	-0.1562904268503189	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003116405.1_ASM311640v1_genomic.fna		-23.793487548828125	-0.1562904268503189	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003116425.1_ASM311642v1_genomic.fna		-23.758743286132812	-0.17093674838542938	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003116445.1_ASM311644v1_genomic.fna		-23.761077880859375	-0.1581658273935318	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003116465.1_ASM311646v1_genomic.fna		-23.77310562133789	-0.17492124438285828	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003116485.1_ASM311648v1_genomic.fna		-23.77438735961914	-0.17389169335365295	ST34	missing	2014	-	-	Klebsiella pneumoniae	IMP-1	CRKp
GCF_003123945.1_ASM312394v1_genomic.fna		-20.89621353149414	-3.406895399093628	ST147	France	2017	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_003143715.1_ASM314371v1_genomic.fna		-22.439485549926758	4.213528156280518	ST15	China	2015	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_003143735.1_ASM314373v1_genomic.fna		-22.439485549926758	4.213528156280518	ST15	China	2015	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_003144055.1_ASM314405v1_genomic.fna		-22.151403427124023	3.1922810077667236	ST16	Turkey	2017	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_003146635.1_ASM314663v1_genomic.fna		-22.342641830444336	-0.8860695362091064	ST196	USA	2014	-	-	Klebsiella quasipneumoniae subsp. quasipneumoniae	KPC-2;KPC-2	CRKp
GCF_003146655.1_ASM314665v1_genomic.fna		-22.34535026550293	-0.8998927474021912	ST196	USA	2013	-	-	Klebsiella quasipneumoniae subsp. quasipneumoniae	KPC-3	CRKp
GCF_003146685.1_ASM314668v1_genomic.fna		-22.341407775878906	-0.8920735120773315	ST196	USA	2014	-	-	Klebsiella quasipneumoniae subsp. quasipneumoniae	KPC-2;KPC-3;KPC-3	CRKp
GCF_003175535.1_ASM317553v1_genomic.fna		-24.444292068481445	0.6049817204475403	ST3336	missing	2013	-	-	Klebsiella pneumoniae	GES-24	CRKp
GCF_003183925.1_ASM318392v1_genomic.fna		-21.95201873779297	1.3811123371124268	ST377	Turkey	2017	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_003183935.1_ASM318393v1_genomic.fna		-21.806243896484375	-1.723300814628601	ST22	Turkey	2017	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_003183975.1_ASM318397v1_genomic.fna		-20.721261978149414	-1.1710472106933594	ST15	Turkey	2017	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_003184005.1_ASM318400v1_genomic.fna		-20.086511611938477	-1.5447771549224854	ST101	Turkey	2017	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_003186025.1_ASM318602v1_genomic.fna		-24.563030242919922	0.7241753935813904	ST307	France	2017	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_003194285.1_ASM319428v1_genomic.fna		-21.314727783203125	0.5522029399871826	ST147	Sweden	2012	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_003194325.1_ASM319432v1_genomic.fna		-21.752826690673828	-4.806467533111572	ST17	Sweden	2013	-	-	Klebsiella pneumoniae	KPC-2;VIM-1	CRKp
GCF_003194935.1_ASM319493v1_genomic.fna		-23.845666885375977	7.8316545486450195	ST86	missing	2014	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_003194955.1_ASM319495v1_genomic.fna		-20.889692306518555	1.1951360702514648	ST2174	missing	2015	iuc 1	iro 1 (incomplete)	Klebsiella pneumoniae	-	hvKp
GCF_003194965.1_ASM319496v1_genomic.fna		-23.845666885375977	7.8316545486450195	ST65	missing	2014	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_003194975.1_ASM319497v1_genomic.fna		-20.96160888671875	0.9630822539329529	ST395	missing	2013	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_003195015.1_ASM319501v1_genomic.fna		-23.845666885375977	7.8316545486450195	ST86	missing	2016	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_003195035.1_ASM319503v1_genomic.fna		-23.892845153808594	7.871094226837158	ST86	missing	2015	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_003195055.1_ASM319505v1_genomic.fna	C	-20.88079261779785	1.1345094442367554	ST395	missing	2013	iuc 1	-	Klebsiella pneumoniae	OXA-48	CRhvKp
GCF_003195095.1_ASM319509v1_genomic.fna		-20.961578369140625	0.9796231389045715	ST395	missing	2015	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_003195115.1_ASM319511v1_genomic.fna		-23.845666885375977	7.8316545486450195	ST86	missing	2016	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_003195535.1_ASM319553v1_genomic.fna		-22.4785099029541	2.9672694206237793	ST16	USA	2017	-	-	Klebsiella pneumoniae	OXA-181	CRKp
GCF_003195815.1_ASM319581v1_genomic.fna		-21.570646286010742	0.21165423095226288	ST15	USA	2017	-	-	Klebsiella pneumoniae	CTX-M-33	CRKp
GCF_003195835.1_ASM319583v1_genomic.fna		-23.056198120117188	-3.5560195446014404	ST3844	USA	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003195855.1_ASM319585v1_genomic.fna		-23.205703735351562	-3.490717887878418	ST258	USA	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003195895.1_ASM319589v1_genomic.fna		-22.987159729003906	-3.528334856033325	ST258	USA	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003195915.1_ASM319591v1_genomic.fna		-22.987159729003906	-3.528334856033325	ST3843	USA	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003195935.1_ASM319593v1_genomic.fna		-22.0116024017334	2.5787503719329834	ST3199	USA	2017	-	-	Klebsiella variicola subsp. variicola	KPC-2	CRKp
GCF_003203435.1_ASM320343v1_genomic.fna	B	-25.7542724609375	7.498755931854248	ST11	Taiwan	2014	iuc 1	iro 1	Klebsiella pneumoniae	KPC-2	CRhvKp
GCF_003204465.1_ASM320446v1_genomic.fna		-25.220163345336914	0.921470582485199	ST34	missing	NA	-	-	Klebsiella pneumoniae	OXA-181	CRKp
GCF_003225775.1_ASM322577v1_genomic.fna		-20.46376609802246	-1.0747801065444946	ST15	Spain	2013	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_003225795.1_ASM322579v1_genomic.fna		-25.159786224365234	0.5560031533241272	ST151	Spain	2013	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_003225815.1_ASM322581v1_genomic.fna		-25.594799041748047	8.093390464782715	ST54	Spain	2014	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_003225835.1_ASM322583v1_genomic.fna		-21.458097457885742	-3.019813299179077	ST258	Spain	2015	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003225855.1_ASM322585v1_genomic.fna		-25.159786224365234	0.5560031533241272	ST628	Spain	2012	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_003225895.1_ASM322589v1_genomic.fna	Unassigned	-20.63231086730957	-1.1482243537902832	nan	Spain	2013	-	iro unknown	Klebsiella aerogenes	OXA-48	CRhvKp
GCF_003226075.1_ASM322607v1_genomic.fna		-25.277591705322266	0.6184218525886536	ST628	Spain	2014	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_003226115.1_ASM322611v1_genomic.fna		-25.159786224365234	0.5560031533241272	ST628	Spain	2013	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_003226215.1_ASM322621v1_genomic.fna		-24.576276779174805	1.563928246498108	ST101	Spain	2013	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_003226905.1_ASM322690v1_genomic.fna		-21.316438674926758	-2.838611125946045	ST2502	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003226935.1_ASM322693v1_genomic.fna		-21.893877029418945	-4.935696125030518	ST512	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003226945.1_ASM322694v1_genomic.fna		-25.354026794433594	0.6140163540840149	ST35	Italy	2016	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_003226975.1_ASM322697v1_genomic.fna		-21.41045379638672	-2.810703754425049	ST101	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227015.1_ASM322701v1_genomic.fna		-21.986289978027344	-4.788457870483398	ST512	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227035.1_ASM322703v1_genomic.fna		-25.176603317260742	0.6169482469558716	ST307	Italy	2016	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_003227055.1_ASM322705v1_genomic.fna		-21.090208053588867	-2.224454879760742	ST147	Italy	2016	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_003227065.1_ASM322706v1_genomic.fna		-22.109596252441406	-4.736721038818359	ST512	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227095.1_ASM322709v1_genomic.fna		-22.02971839904785	-4.760486602783203	ST512	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227105.1_ASM322710v1_genomic.fna		-21.316438674926758	-2.838611125946045	ST2502	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227135.1_ASM322713v1_genomic.fna		-21.316438674926758	-2.838611125946045	ST2502	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227155.1_ASM322715v1_genomic.fna		-21.316438674926758	-2.838611125946045	ST2502	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227175.1_ASM322717v1_genomic.fna		-21.316438674926758	-2.838611125946045	ST2502	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227185.1_ASM322718v1_genomic.fna		-21.316438674926758	-2.838611125946045	ST2502	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227215.1_ASM322721v1_genomic.fna		-21.316438674926758	-2.838611125946045	ST2502	missing	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227235.1_ASM322723v1_genomic.fna		-22.227947235107422	-4.730547904968262	ST512	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227245.1_ASM322724v1_genomic.fna		-21.893877029418945	-4.935696125030518	ST512	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227275.1_ASM322727v1_genomic.fna		-21.402259826660156	-2.6958420276641846	ST2502	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227285.1_ASM322728v1_genomic.fna		-22.09933090209961	-4.526696681976318	ST512	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227305.1_ASM322730v1_genomic.fna		-21.316438674926758	-2.838611125946045	ST2502	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227325.1_ASM322732v1_genomic.fna		-21.440418243408203	-4.932991981506348	ST512	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227355.1_ASM322735v1_genomic.fna		-21.440418243408203	-4.932991981506348	ST512	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227415.1_ASM322741v1_genomic.fna		-21.440418243408203	-4.932991981506348	ST512	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227425.1_ASM322742v1_genomic.fna		-21.316438674926758	-2.838611125946045	ST2502	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227455.1_ASM322745v1_genomic.fna		-21.316438674926758	-2.838611125946045	ST2502	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227475.1_ASM322747v1_genomic.fna		-21.316438674926758	-2.838611125946045	ST2502	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227495.1_ASM322749v1_genomic.fna		-21.316438674926758	-2.838611125946045	ST2502	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227515.1_ASM322751v1_genomic.fna		-21.26641845703125	-2.738823652267456	ST101	Italy	2016	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_003227535.1_ASM322753v1_genomic.fna		-22.02971839904785	-4.760486602783203	ST512	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227545.1_ASM322754v1_genomic.fna		-22.02971839904785	-4.760486602783203	ST512	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227555.1_ASM322755v1_genomic.fna		-21.893877029418945	-4.935696125030518	ST512	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227595.1_ASM322759v1_genomic.fna		-21.395389556884766	-2.583120584487915	ST29	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227605.1_ASM322760v1_genomic.fna		-22.109596252441406	-4.736721038818359	ST512	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227635.1_ASM322763v1_genomic.fna		-21.316438674926758	-2.838611125946045	ST2502	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227655.1_ASM322765v1_genomic.fna		-21.26641845703125	-2.738823652267456	ST101	Italy	2016	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_003227675.1_ASM322767v1_genomic.fna		-21.707530975341797	-4.851822853088379	ST512	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227695.1_ASM322769v1_genomic.fna		-21.316438674926758	-2.838611125946045	ST2502	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003227775.1_ASM322777v1_genomic.fna	H	-21.725522994995117	-4.3994317054748535	nan	Singapore	NA	-	iro unknown	Klebsiella aerogenes	KPC-2	CRhvKp
GCF_003227835.1_ASM322783v1_genomic.fna	Unassigned	-23.68935775756836	1.323096513748169	nan	Singapore	NA	-	iro unknown	Klebsiella aerogenes	KPC-2	CRhvKp
GCF_003227855.1_ASM322785v1_genomic.fna		-23.540752410888672	-1.354135274887085	ST134	Singapore	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_003227875.1_ASM322787v1_genomic.fna		-23.514755249023438	-1.5950981378555298	ST65	Singapore	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_003227895.1_ASM322789v1_genomic.fna		-20.678081512451172	-0.9756331443786621	ST258	Singapore	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_003244935.1_ASM324493v1_genomic.fna		-21.86910057067871	-4.908478736877441	ST258	Israel	2011	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003244945.1_ASM324494v1_genomic.fna		-21.854265213012695	-4.943604946136475	ST512	Israel	2011	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003244955.1_ASM324495v1_genomic.fna		-22.227947235107422	-4.730547904968262	ST512	Israel	2011	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003244975.1_ASM324497v1_genomic.fna		-21.86910057067871	-4.908478736877441	ST512	Israel	2011	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003245015.1_ASM324501v1_genomic.fna		-21.86910057067871	-4.908478736877441	ST512	Israel	2011	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003245025.1_ASM324502v1_genomic.fna		-21.86910057067871	-4.908478736877441	ST258	Israel	2011	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003245035.1_ASM324503v1_genomic.fna		-22.227947235107422	-4.730547904968262	ST512	Israel	2011	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003245045.1_ASM324504v1_genomic.fna		-22.09933090209961	-4.526696681976318	ST258	Israel	2011	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003245095.1_ASM324509v1_genomic.fna		-22.596933364868164	-3.173456907272339	ST512	Israel	2008	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003245135.1_ASM324513v1_genomic.fna		-21.886123657226562	-4.735171794891357	ST512	Israel	2008	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003245175.1_ASM324517v1_genomic.fna		-21.81963539123535	-4.797086715698242	ST512	Israel	2008	-	-	Klebsiella pneumoniae	KPC-3^	CRKp
GCF_003245185.1_ASM324518v1_genomic.fna		-22.227947235107422	-4.730547904968262	ST512	Israel	2011	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_003245195.1_ASM324519v1_genomic.fna		-21.86910057067871	-4.908478736877441	ST512	Israel	2011	-	-	Klebsiella pneumoniae	KPC-3	CRKp
